curr_meeting_date,curr_venue_name,curr_race_number,curr_tab_number,horse_name,meeting_date,venue,rail_position,race_number,race_name,condition_age,condition_jockey,condition_sex,condition_class,condition_weight,condition_group,race_record,starters,margin_1,margin_2,race_duration,sectional_distance,sectional_time,barrier,jockey,abnormal_finish,position_finish,position_1200m,position_800m,position_400m,position_settling,blinkers_on,favourite,dead_heat,margin,weight_carried,weight_adjustment,stewards_report,pg1_barrier,pg1_position,pg1_dead_heat,pg1_horse,pg1_jockey,pg1_country,pg1_weight,pg1_margin,pg2_barrier,pg2_position,pg2_dead_heat,pg2_horse,pg2_jockey,pg2_country,pg2_weight,pg2_margin,pg3_barrier,pg3_position,pg3_dead_heat,pg3_horse,pg3_jockey,pg3_country,pg3_weight,pg3_margin,dslr
21/05/2016,Rosehill,8,12,Pindan Pearl,18/01/2014,Flemington,Out 9m Entire Circuit,5,Seascay Hcp,3yo,Apprentices Can Claim,,Open,Handicap,,,10,1,HH,83.68,600,35.42,1,L J Meech,,4,,4,5,5,FALSE,FALSE,FALSE,2.4,56,,,4,1,FALSE,Corporate Takeover,M Zahra,AUS,56.5,1,6,2,FALSE,Jade's Boy,Patrick Moloney,AUS,55.5,1,7,3,FALSE,Canbrada,Katelyn Mallyon,AUS,55,1.1,17
21/05/2016,Rosehill,8,12,Pindan Pearl,1/02/2014,Caulfield,Out 9m Entire Circuit,1,Robert Hunter (Bm78),3yo,Apprentices Can Claim,Fillies,Benchmark 78,Handicap,,,9,0.8,0.8,83.66,600,35.3,9,C Schofield,,4,,2,2,2,FALSE,FALSE,FALSE,2.9,54.5,,,3,1,FALSE,Scratchy Bottom,M Rodd,AUS,55,0.8,7,2,FALSE,Mambo Lady,O Murphy,AUS,52,0.8,6,3,FALSE,Mamwaazel,G Boss,AUS,57,1.6,14
21/05/2016,Rosehill,8,12,Pindan Pearl,14/02/2014,Moonee Valley,Out 6m Entire Circuit,5,Art Series Hotel Group Hcp-70,3yo,Apprentices Can Claim,Fillies,Restricted 70,Handicap,,,5,2.8,0.5,99.53,600,35.59,4,L Nolen,,1,,1,1,1,FALSE,FALSE,FALSE,2.8,60,,,2,2,FALSE,Tudor Armov,Patrick Moloney,AUS,57.5,2.8,5,3,FALSE,Blue Eyes,R McLeod,AUS,56.5,3.3,3,4,FALSE,Mambo Lady,O Murphy,AUS,57.5,3.7,13
21/05/2016,Rosehill,8,12,Pindan Pearl,5/03/2014,Sandown,Out 5m Entire Course,4,Mistable (Bm70),3yo,Apprentices Can Claim,,Benchmark 70,Handicap,,,14,SHH,1,110.87,600,36.66,4,L Nolen,,9,4,4,4,4,FALSE,FALSE,FALSE,3.5,57.5,,,9,1,FALSE,Honey Steel's Gold,K Nisbet,AUS,57,0.1,13,2,FALSE,Varboss,Craig Williams,AUS,55,0.1,6,3,FALSE,Mista Spot,M Rodd,AUS,58.5,1.1,19
21/05/2016,Rosehill,8,12,Pindan Pearl,23/07/2014,Caulfield,13m Entire Course,6,Sportingbet Best Tote +5%-Bm70,3yo,Apprentices Can Claim,Fillies,Benchmark 70,Handicap,,,10,1.3,LN,60.58,600,36.49,9,Regan Bayliss,,5,,,10,10,FALSE,FALSE,FALSE,3.3,56.5,-3,,8,1,FALSE,Catherine Louise,B Rawiller,AUS,56,1.3,4,2,FALSE,Tatler Belle,L J Whelan,AUS,53,1.3,1,3,FALSE,Maroon Bay,D Dunn,AUS,58,1.7,140
21/05/2016,Rosehill,8,12,Pindan Pearl,9/08/2014,Flemington,Out 10m Entire Course,8,D Christopher & J Walker (84),4yo+,Apprentices Can Claim,Mares,Restricted 84,Handicap,,,12,1.3,SN,84.99,600,35.37,2,L J Meech,,3,,4,3,4,FALSE,FALSE,FALSE,1.5,54,,,3,1,FALSE,Aliyana,Michelle Payne,NZ,54.5,1.3,5,2,FALSE,Whistle Baby,Katelyn Mallyon,AUS,52.5,1.3,9,4,FALSE,Nadeem Lass,B Melham,AUS,58,2.5,17
21/05/2016,Rosehill,8,12,Pindan Pearl,27/08/2014,Sandown,Out 6m Entire Course,7,Catanach's Jewellers (Bm78),3yo+,Apprentices Can Claim,Fillies & Mares,Benchmark 78,Handicap,,,14,LN,5.5,98.91,600,35.79,5,L Nolen,,12,,4,6,5,FALSE,TRUE,FALSE,11.4,57,,,11,1,FALSE,Clear Direction,H McKechnie,NZ,57.5,0.4,14,2,FALSE,To Be Honest,Jordan Childs,AUS,55,0.4,6,3,FALSE,Ardelle,J Payne,NZ,51.5,5.9,18
21/05/2016,Rosehill,8,12,Pindan Pearl,16/01/2015,Mornington,True Position Entire Course,8,Perco Australia (Bm70),,Apprentices Cannot Claim,,Benchmark 70,Handicap,,,9,1,NK,72.52,,,7,L Nolen,,2,,,,,FALSE,FALSE,FALSE,1,57.5,,,1,1,FALSE,Barcode,M Zahra,AUS,57.5,1,3,3,FALSE,Grand Gallop,S Baster,AUS,57,1.3,8,4,FALSE,Baker Boy,Alan Creighton,AUS,58.5,2.3,142
21/05/2016,Rosehill,8,12,Pindan Pearl,4/02/2015,Sandown,TRUE,3,Schweppes (Bm70),4yo+,Apprentices Can Claim,Mares,Benchmark 70,Handicap,,,9,0.8,LN,85.57,600,34.49,1,L Nolen,,3,,3,4,3,FALSE,FALSE,FALSE,1.2,59.5,,,4,1,FALSE,Whistle Baby,Damian Lane,AUS,59,0.8,7,2,FALSE,Intravenous,Craig Williams,AUS,55,0.8,6,4,FALSE,Honfleurs,Patrick Moloney,AUS,56.5,1.3,19
21/05/2016,Rosehill,8,12,Pindan Pearl,21/02/2015,Flemington,TRUE,9,Flemington (Bm84),3yo+,Apprentices Can Claim,Fillies & Mares,Benchmark 84,Handicap,,,13,LN,0.8,97.3,600,34.81,9,B Melham,,5,,2,2,3,FALSE,FALSE,FALSE,2.7,54.5,,,3,1,FALSE,Winston Drive,Michelle Payne,AUS,55,0.4,1,2,FALSE,Marli Magic,Thomas Sadler,AUS,56.5,0.4,7,3,FALSE,Inishowen,Patrick Moloney,AUS,55.5,1.2,17
21/05/2016,Rosehill,8,12,Pindan Pearl,13/03/2015,Cranbourne,Out 9m Entire Course,5,Mypunter.Com (Bm70),3yo+,Apprentices Can Claim,Fillies & Mares,Benchmark 70,Handicap,,,6,2,0.5,96.47,,,2,L Nolen,,1,,2,2,2,FALSE,TRUE,FALSE,2,59.5,,,3,2,FALSE,Cool Attraction,Damien Thornton,NZ,58,2,5,3,FALSE,Taylah's Secret,Jarrod Fry,AUS,55.5,2.5,6,4,FALSE,Intravenous,B Melham,AUS,55.5,2.6,20
21/05/2016,Rosehill,8,12,Pindan Pearl,1/04/2015,Sandown,True Position Entrie Course,8,Le Pine Funerals (Bm78),,Apprentices Can Claim,,Benchmark 78,Handicap,,,16,HD,2.3,110.02,600,35.59,8,L Nolen,,13,5,5,7,6,FALSE,FALSE,FALSE,9.1,55.5,,,6,1,FALSE,Clairvaux,B Melham,AUS,56,0.2,9,2,FALSE,Rich River,D Yendall,AUS,55,0.2,1,3,FALSE,Bring Back,D W Stackhouse,AUS,57,2.5,19
21/05/2016,Rosehill,8,12,Pindan Pearl,6/02/2016,Caulfield,Out 9m Entire Circuit,9,Thomas North (Bm84),3yo+,Apprentices Can Claim,Fillies & Mares,Benchmark 84,Handicap,,,11,LH,NK,84.04,600,34.99,11,L J Meech,,4,,10,7,11,FALSE,FALSE,FALSE,2.3,54.5,,,9,1,FALSE,Written,J Beriman,AUS,56,0.2,5,2,FALSE,Fast Approaching,Nicholas Hall,AUS,57.5,0.2,10,3,FALSE,Marli Magic,Thomas Sadler,AUS,56,0.5,311
21/05/2016,Rosehill,8,12,Pindan Pearl,20/02/2016,Flemington,True Entire Circuit,1,The Curragh Racecourse (Bm90),3yo+,Apprentices Can Claim,Fillies & Mares,Benchmark 90,Handicap,,,8,HN,HH,96.19,600,34.63,6,D W Stackhouse,,7,,7,7,6,FALSE,FALSE,FALSE,2.9,54,,,7,1,FALSE,All Cerise,B Melham,AUS,58,0.2,1,2,FALSE,Blendwell,L Currie,AUS,54,0.2,4,3,FALSE,Written,J Beriman,AUS,55.5,0.3,14
21/05/2016,Rosehill,8,12,Pindan Pearl,14/03/2016,Moonee Valley,Out 6m Entire Circuit,7,City Jeep Grand Srt (Bm78),3yo+,Apprentices Can Claim,Fillies & Mares,Benchmark 78,Handicap,,,9,NK,0.8,130.45,600,38.93,5,L Nolen,,3,3,3,1,3,FALSE,FALSE,FALSE,1.1,58.5,,,1,1,FALSE,Tears Of Joy,Nicholas Hall,AUS,58,0.3,7,2,FALSE,Rather Heroic,B Melham,AUS,56.5,0.3,2,4,FALSE,Winta Chiller,B Higgins,AUS,57.5,2.3,23
21/05/2016,Rosehill,8,12,Pindan Pearl,26/03/2016,Caulfield,Out 6m Entire Circuit,3,Bert Bryant (Bm84),3yo+,Apprentices Can Claim,Fillies & Mares,Benchmark 84,Handicap,,,11,SH,1.5,122.71,600,34.75,5,L Nolen,,4,,4,3,3,FALSE,FALSE,FALSE,2,58,,,6,1,FALSE,Miss Wynette,Brandon Stockdale,AUS,57,0.1,10,2,FALSE,Tears Of Joy,Nicholas Hall,AUS,60,0.1,2,3,FALSE,Testability,G Boss,AUS,56,1.6,12
21/05/2016,Rosehill,8,13,Dream Lane,25/05/2015,Hawkesbury,,13,Barrier Trial,,,,Barrier Trial Maiden,Catch Weight,,,7,Nk,Lg Nk,45.89,,,2,C Lever,,2,,,,,FALSE,FALSE,FALSE,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/05/2016,Rosehill,8,13,Dream Lane,23/06/2015,Newcastle,"+2m 1000m To 400m , True Remainder",4,Sita Mdn Hcp,,Apprentices Can Claim,Fillies & Mares,Maiden,Handicap,,,8,1,1.8,72.77,600,35.96,3,Thomas Huet,,2,,1,1,1,FALSE,FALSE,FALSE,1,58,,,6,1,FALSE,Malibu Stacy,P King,AUS,56,1,2,3,FALSE,Sharani,C G O'Brien,AUS,55.5,2.8,5,4,FALSE,Funloving,Travis Wolfgram,AUS,58.5,3.4,
21/05/2016,Rosehill,8,13,Dream Lane,8/07/2015,Canterbury,+8m Entire Course,1,Schweppes Mdn Plate,3yo,Apprentices Can Claim,,Maiden,Set Weight,,,8,HH,0.5,66.58,600,36.55,3,Thomas Huet,,4,,,3,2,FALSE,FALSE,FALSE,2,55,,,4,1,FALSE,Caesar Augustus,Tim Clark,AUS,57,0.1,2,2,FALSE,French Emotion,T Angland,AUS,55,0.1,8,3,FALSE,Ever So Natural,B Shinn,AUS,57,0.6,15
21/05/2016,Rosehill,8,13,Dream Lane,23/07/2015,Gosford,TRUE,2,Pearce's Plastering Mdn Plate,,Apprentices Can Claim,Fillies & Mares,Maiden,Set Weight,,,8,1.3,2.8,74.63,600,37.01,6,Thomas Huet,,2,,,,,TRUE,FALSE,FALSE,1.3,58,,,2,1,FALSE,Love's A Fantasy,B Avdulla,AUS,58,1.3,4,3,FALSE,French Emotion,B Shinn,AUS,58,4.1,7,4,FALSE,Beckoning Light,G Schofield,AUS,58,5.8,15
21/05/2016,Rosehill,8,13,Dream Lane,8/08/2015,Newcastle,TRUE,3,Catherine Irving Memorial Mdn,,Apprentices Can Claim,Fillies & Mares,Maiden,Set Weight,,,10,LN,1.8,72.2,600,34.99,7,Thomas Huet,,3,,,,,TRUE,TRUE,FALSE,2.2,58,,,4,1,FALSE,Romney's Choice,J Ford,AUS,55.5,0.4,3,2,FALSE,Beyond,A Gibbons,AUS,58,0.4,5,4,FALSE,Queen Of Oz,P King,AUS,58,2.7,16
21/05/2016,Rosehill,8,13,Dream Lane,30/08/2015,Wyong,+2m Entire Circuit,4,Choices Flooring Tuggerah Mdn,,Apprentices Can Claim,,Maiden,Handicap,,,12,2,0.8,70.07,600,34.38,3,S Clenton,,2,,2,2,2,TRUE,FALSE,FALSE,2,56.5,-1.5,,1,1,FALSE,Tammany Hall,T Angland,AUS,59,2,2,3,FALSE,Aspen Star,Tim Clark,AUS,56.5,2.8,6,4,FALSE,Shawl,S Clipperton,AUS,55,5.8,22
21/05/2016,Rosehill,8,13,Dream Lane,10/09/2015,Hawkesbury,+2m 800m-400m. True Remainder,2,Angels Florist Mdn Plate,,Apprentices Can Claim,,Maiden,Set Weight,,,11,2,SH,76.63,600,34.31,11,Tommy Berry,,4,,,8,6,TRUE,TRUE,FALSE,2.5,57,,,4,1,FALSE,Admiral Jello,B Avdulla,AUS,56.5,2,7,2,FALSE,One For The Money,J Parr,AUS,56.5,2,6,3,FALSE,Haymate,Thomas Huet,AUS,59,2.1,11
21/05/2016,Rosehill,8,13,Dream Lane,29/09/2015,Kembla Grange,"+7m 1100m-Wp, +6m Remainder",4,Melissa Harrison Racing Mdn,,Apprentices Can Claim,,Maiden,Set Weight,,,8,LH,HN,84.65,600,35.19,4,Tommy Berry,,1,,5,5,5,TRUE,FALSE,FALSE,0.2,57,,,5,2,FALSE,More To Gain,Peter Wells,AUS,56.5,0.2,1,3,FALSE,Pounamu,J R Collett,AUS,59,0.4,8,4,FALSE,Flying Kitty,W Costin,AUS,54.5,2.7,19
21/05/2016,Rosehill,8,13,Dream Lane,1/03/2016,Newcastle,+5m Entire,6,Strathayr Newmarket 16/3 (C1),,Apprentices Can Claim,,Class 1,Handicap,,,10,NK,NK,70.35,600,33.27,1,G Buckley,,3,,,5,5,FALSE,FALSE,FALSE,0.6,58,,,8,1,FALSE,Ravenwitch,B Shinn,AUS,58.5,0.3,5,2,FALSE,Gendebien,Tommy Berry,AUS,57.5,0.3,7,4,FALSE,Northern Conqueror,Thomas Huet,AUS,58.5,0.7,154
21/05/2016,Rosehill,8,13,Dream Lane,20/03/2016,Wyong,TRUE,7,Newcastle Prov. C'ship Qual-C5,,Apprentices Cannot Claim,,Class 5,Set Weight,,,12,1.5,LH,80.75,600,35.33,7,G Buckley,,4,,5,6,5,FALSE,FALSE,FALSE,1.9,54,,,8,1,FALSE,Hetty Heights,B Avdulla,AUS,54,1.5,12,2,FALSE,Marple Miss,S Clenton,AUS,55.5,1.5,3,3,FALSE,Electric Power,C Reith,AUS,57,1.7,19
21/05/2016,Rosehill,8,13,Dream Lane,31/03/2016,Hawkesbury,TRUE,6,The Provincial C'ships Qual-C5,,Apprentices Cannot Claim,,Class 5,Set Weight,,,12,0.8,LN,81.36,600,35.22,8,G Buckley,,2,,2,2,2,FALSE,FALSE,FALSE,0.8,54,,,9,1,FALSE,Rustic Melody,Tim Clark,AUS,54,0.8,10,3,FALSE,By Golly Molly,Tommy Berry,AUS,54,1.2,6,4,FALSE,Magic Of Dreams,G Schofield,AUS,54,2.5,11
21/05/2016,Rosehill,8,13,Dream Lane,9/04/2016,Randwick,"+6m 1600m - W/P, +3m Remainder",3,The Provincial C'ships Final,,Apprentices Cannot Claim,,Open,Set Weight,,,15,HH,0.5,83.91,600,34.7,3,Thomas Huet,,5,,,5,4,FALSE,FALSE,FALSE,1.9,54,,,1,1,FALSE,Danish Twist,D Oliver,AUS,54,0.1,9,2,FALSE,Powerline,B Prebble,AUS,56,0.1,14,3,FALSE,His Majesty,B Shinn,IRE,56,0.6,9
21/05/2016,Rosehill,8,13,Dream Lane,30/04/2016,Hawkesbury,TRUE,9,Fishboy Seafoods (Bm77),,Apprentices Can Claim,,Benchmark 77,Handicap,,,15,1.5,1,89.14,600,34,11,G Buckley,,3,,3,3,4,FALSE,FALSE,FALSE,2.5,55,,,12,1,FALSE,Mackintosh,B Avdulla,NZ,57,1.5,8,2,FALSE,Man Of Choice,J B McDonald,AUS,61,1.5,4,4,FALSE,Sofin,Thomas Huet,AUS,54.5,2.7,21
21/05/2016,Rosehill,8,14,Auckland Beauty,16/08/2014,Donald,Out 2m Entire Course,2,Weir's Iga Mdn Plate,3yo+,Apprentices Can Claim,,Maiden,Set Weight,,,12,1.3,2,70.96,600,35.32,3,I Gundogdu,,5,,5,6,5,FALSE,FALSE,FALSE,5.9,54,,,11,1,FALSE,Varnamo,John Allen,AUS,58.5,1.3,7,2,FALSE,Nowhere Man,L J Meech,AUS,58.5,1.3,8,3,FALSE,Rueason,D W Stackhouse,AUS,58.5,3.3,
21/05/2016,Rosehill,8,14,Auckland Beauty,31/08/2014,Sale,Out 8m From 1200m Chute To W/P. Out 6m Remainder,4,Pastry @ Pieces Mdn Plate,3yo+,Apprentices Can Claim,,Maiden,Set Weight,,,11,SH,LH,87.85,,,1,I Gundogdu,,2,,3,5,3,FALSE,FALSE,FALSE,0.1,54,,,7,1,FALSE,Bilo Bar,S W Arnold,AUS,58.5,0.1,3,3,FALSE,Poet's Trick,Chris Symons,AUS,58.5,0.3,4,4,FALSE,Shutterspeed,Dean Holland,AUS,58.5,0.4,15
21/05/2016,Rosehill,8,14,Auckland Beauty,22/09/2014,Echuca,Out 3m 1000m-400m; True Remainder,1,43 Days Until Melb Cup Mdn,3yo+,Apprentices Can Claim,,Maiden,Set Weight,,,8,NK,SN,100.46,,,5,Dale Smith,,2,,2,2,2,FALSE,FALSE,FALSE,0.3,54,,,2,1,FALSE,Thermogenic,Damian Lane,AUS,56,0.3,4,3,FALSE,Benet,D Yendall,AUS,56.5,0.5,3,4,FALSE,Diamond Dylan,B Knobel,AUS,58.5,5,22
21/05/2016,Rosehill,8,14,Auckland Beauty,20/10/2014,Bairnsdale,TRUE,1,Book Melb Cup Day Package Mdn,3yo+,Apprentices Can Claim,,Maiden,Set Weight,,,7,1.3,1.8,124.1,,,7,I Gundogdu,,5,,,,,FALSE,FALSE,FALSE,9.2,54,,,6,1,FALSE,Pompeius,Brandon Stockdale,AUS,54.5,1.3,2,2,FALSE,Paradanza,J Noonan,AUS,56.5,1.3,5,3,FALSE,Sequins 'N' Lace,S Wynne,AUS,56.5,3.1,28
21/05/2016,Rosehill,8,14,Auckland Beauty,23/03/2015,Cranbourne,,16,Barrier Trial,,,,Barrier Trial Open,Catch Weight,,,9,6,2.8,72.97,,,3,Jessica Eaton,,3,,,,,FALSE,FALSE,FALSE,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/05/2016,Rosehill,8,14,Auckland Beauty,4/04/2015,Tatura,TRUE,3,Only A Little Bit Over Mdn,3yo+,Apprentices Can Claim,,Maiden,Set Weight,,,11,LH,2.5,85.57,,,9,I Gundogdu,,2,,6,5,6,FALSE,TRUE,FALSE,0.2,56,,,11,1,FALSE,Hammered,D W Stackhouse,AUS,58,0.2,10,3,FALSE,Redoute,J Duffy,AUS,58.5,2.7,8,4,FALSE,Well Kept,B Higgins,AUS,58,3.9,166
21/05/2016,Rosehill,8,14,Auckland Beauty,26/04/2015,Pakenham,TRUE,3,Viatek Mdn Plate,3yo+,Apprentices Can Claim,,Maiden,Set Weight,,,12,2.5,1.3,100.19,,,3,Dale Smith,,2,,1,1,1,FALSE,FALSE,FALSE,2.5,56,,,5,1,FALSE,Calusa,S Baster,AUS,56,2.5,9,3,FALSE,Via Cavour,Nicholas Hall,AUS,56,3.8,8,4,FALSE,Paradanza,J Noonan,AUS,56.5,4.5,22
21/05/2016,Rosehill,8,14,Auckland Beauty,29/05/2015,Cranbourne,Out 4m Entire Course,3,John Duff & Co Mdn Plate,2yo+,Apprentices Can Claim,Fillies & Mares,Maiden,Set Weight,,,10,1.5,SH,86.37,,,5,L Nolen,,2,,3,4,3,FALSE,TRUE,FALSE,1.5,58,,,9,1,FALSE,Sharing,Chris Parnham,AUS,58,1.5,4,3,FALSE,Sonadora,M J Walker,AUS,58,1.6,6,4,FALSE,Grand Faith,B Rawiller,AUS,58,2.1,33
21/05/2016,Rosehill,8,14,Auckland Beauty,14/06/2015,Sale,"+7m 1200m Chute-W/P, +6m Remainder",2,Monacellars Mdn Plate,3yo,Apprentices Can Claim,Fillies,Maiden,Set Weight,,,11,SN,3,85.7,,,11,L Nolen,,2,,9,8,10,TRUE,TRUE,FALSE,0.2,57,,,4,1,FALSE,Hi Spun,S Baster,AUS,57,0.2,5,3,FALSE,Ice And Bubbles,B Higgins,AUS,57,3.2,6,4,FALSE,Linga No Longa,Patrick Moloney,AUS,57,4.4,16
21/05/2016,Rosehill,8,14,Auckland Beauty,19/10/2015,Bairnsdale,TRUE,4,Monacellars Mdn Plate,3yo+,Apprentices Can Claim,,Maiden,Set Weight,,,11,0.8,LH,70.55,,,3,V Duric,,1,,,4,5,TRUE,FALSE,FALSE,0.8,56.5,,,10,2,FALSE,Golden Cropper,I Gundogdu,AUS,54,0.8,2,3,FALSE,Little Bita Spunk,B Higgins,AUS,56,1,11,4,FALSE,Hokkaido,J Mott,AUS,58.5,2.9,127
21/05/2016,Rosehill,8,14,Auckland Beauty,6/11/2015,Sale,"Out 5m 1700m - 1200m, Out 6m Remainder",8,Star Hotel Sale (Bm64),3yo+,Apprentices Can Claim,Fillies & Mares,Benchmark 64,Handicap,,,8,1.8,LN,74.28,,,7,L J Meech,,1,,,3,1,TRUE,TRUE,FALSE,1.8,57,,,6,2,FALSE,Powerossa,M J Allen,AUS,59,1.8,5,3,FALSE,Rubyone,Dylan Dunn,AUS,59,2.2,2,4,FALSE,Elegantly Wasted,Beau Mertens,AUS,55,3.4,18
21/05/2016,Rosehill,8,14,Auckland Beauty,18/11/2015,Sale,True Entire Circuit,5,De Bortoli Wines (Bm70),3yo+,Apprentices Can Claim,Fillies & Mares,Benchmark 70,Handicap,,,9,2.3,SHH,83.79,,,1,D W Stackhouse,,6,,3,3,3,TRUE,FALSE,FALSE,3.2,56,,,6,1,FALSE,Northroza,D Oliver,AUS,59.5,2.3,5,2,FALSE,Leneva Rose,B Higgins,AUS,56,2.3,2,3,FALSE,Winta Chiller,S W Arnold,AUS,60,2.4,12
21/05/2016,Rosehill,8,14,Auckland Beauty,9/12/2015,Sandown,Out 12m Entire Circuit,7,@willhillwolf On Twitter-Bm70,3yo+,Apprentices Can Claim,Fillies & Mares,Benchmark 70,Handicap,,,12,LN,0.8,85.21,600,34.72,7,L J Meech,,1,,1,1,1,TRUE,FALSE,FALSE,0.4,56,,,8,2,FALSE,Sagacious Miss,Katelyn Mallyon,AUS,56.5,0.4,11,3,FALSE,My Obsession,M Zahra,AUS,57.5,1.2,1,4,FALSE,Hospeda,D Dunn,AUS,55.5,1.5,21
21/05/2016,Rosehill,8,14,Auckland Beauty,27/12/2015,Mornington,True Entire Circuit,6,7news Ron Casey Memorial-Bm70,,Apprentices Cannot Claim,,Benchmark 70,Handicap,,,11,HD,1.5,71.13,,,7,D W Stackhouse,,11,,2,2,2,TRUE,TRUE,FALSE,6.5,56.5,,,4,1,FALSE,Tuff Host,Jye McNeil,AUS,59.5,0.2,6,2,FALSE,Mick's Hustler,Katelyn Mallyon,AUS,59,0.2,1,3,FALSE,Ballinaclash,C Newitt,AUS,60,1.7,18
21/05/2016,Rosehill,8,14,Auckland Beauty,6/05/2016,Wagga,TRUE,8,Loam & Stone (Bm70),,Apprentices Can Claim,,Benchmark 70,Handicap,,,12,0.5,LN,71.06,600,35.17,5,B Shinn,,5,,4,6,4,FALSE,TRUE,FALSE,2.2,57.5,,,9,1,FALSE,Greipel,Brock Ryan,AUS,54.5,0.5,8,2,FALSE,Chosen Prayer,J Kissick,AUS,58,0.5,12,3,FALSE,To A Degree,Brad Clark,AUS,59.5,0.9,131
21/05/2016,Rosehill,8,15,La Consolidata,14/08/2012,Cranbourne,,13,Barrier Trial,,,,Barrier Trial,Catch Weight,,,9,Nk,1.3,49.85,,,9,A Bodey,,9,,,,,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/05/2016,Rosehill,8,15,La Consolidata,11/01/2013,Cranbourne,Out 4m Entire Course,3,John Duff & Co Mdn Plate,3yo+,Apprentices Can Claim,,Maiden,Set Weight,,,7,0.8,1.3,59.31,,,5,D Moor,,5,,6,6,6,FALSE,FALSE,FALSE,5.4,55,,,3,1,FALSE,Dream Chaser,D W Stackhouse,AUS,55,0.8,6,2,FALSE,Mighty Light,J Da Rose,AUS,58.5,0.8,4,3,FALSE,Magenta And Black,A McCabe,AUS,55,2.1,
21/05/2016,Rosehill,8,15,La Consolidata,26/01/2013,Sale,"Out 6m From 1200m Chute-W/P, True Remainder",2,Loch Sport Lodge Mdn Plate,3yo+,Apprentices Can Claim,,Maiden,Set Weight,,,13,0.8,1,72.66,,,10,D Gauci,,2,,6,4,6,FALSE,FALSE,FALSE,0.8,55,,,8,1,FALSE,Odd Socks,J R Todd,AUS,58.5,0.8,9,3,FALSE,Make Mine Baileys,S Wynne,NZ,56.5,1.8,6,4,FALSE,Culloden House,B Knobel,AUS,56.5,2.3,15
21/05/2016,Rosehill,8,15,La Consolidata,13/05/2013,Cranbourne,,8,Barrier Trial,,,,Barrier Trial Open,Catch Weight,,,6,Ns,2.5,48.21,,,1,I Culliver,,1,,,,,FALSE,FALSE,FALSE,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/05/2016,Rosehill,8,15,La Consolidata,27/05/2013,Benalla,TRUE,2,Thanks Brendan Storer Mdn,3yo,Apprentices Can Claim,,Maiden,Set Weight,,,11,1.8,LN,72.48,,,1,J Noonan,,5,,3,3,3,FALSE,TRUE,FALSE,3,56,,,8,1,FALSE,Lika Shadow,Damian Lane,AUS,58,1.8,5,2,FALSE,Faith 'N' Belief,Jye McNeil,AUS,56,1.8,6,3,FALSE,The Whistler,J R Todd,AUS,58,2.2,121
21/05/2016,Rosehill,8,15,La Consolidata,14/06/2013,Geelong,TRUE,4,Hygain Feeds Mdn Plate,2yo+,Apprentices Can Claim,Fillies & Mares,Maiden,Set Weight,,,12,1.8,LN,79.25,,,12,Ryan Maloney,,5,,11,8,11,FALSE,TRUE,FALSE,3.8,58,,,7,1,FALSE,Pressure Down,C A Robertson,AUS,55.5,1.8,4,2,FALSE,She's Drahmatic,M Rodd,NZ,58,1.8,9,3,FALSE,Promise To Rock,L Currie,AUS,58,2.2,18
21/05/2016,Rosehill,8,15,La Consolidata,21/06/2013,Geelong,TRUE,2,Grc Function/Event Centre Mdn,3yo,Apprentices Can Claim,,Maiden,Set Weight,,,12,SHH,1,79.86,,,3,Ryan Maloney,,5,,7,7,7,FALSE,FALSE,FALSE,1.9,56,,,5,1,FALSE,Wellingtons,B Rawiller,AUS,58,0.1,8,2,FALSE,Enjoy The Silence,R Plumb,AUS,58,0.1,12,3,FALSE,Junoesque,D Moor,AUS,56,1.1,7
21/05/2016,Rosehill,8,15,La Consolidata,5/07/2013,Geelong,TRUE,4,Steamatic Geelong Mdn Plate,3yo,Apprentices Can Claim,,Maiden,Set Weight,,,11,2.3,0.8,78.76,,,8,C Newitt,,1,,8,7,8,FALSE,FALSE,FALSE,2.3,56,,,10,2,FALSE,Enjoy The Silence,R Plumb,AUS,58,2.3,6,3,FALSE,Rhonda In Paris,Patrick Moloney,AUS,54,3.1,5,4,FALSE,Pint Of Pain,J Mott,AUS,58,3.2,14
21/05/2016,Rosehill,8,15,La Consolidata,19/07/2013,Geelong,TRUE,8,Geelong Financial Group Hcp-62,,Apprentices Can Claim,,Restricted 62,Handicap,,,12,0.8,0.8,77.9,,,2,C Newitt,,4,,4,3,4,FALSE,FALSE,FALSE,1.7,57.5,,,4,1,FALSE,Ananias,J Winks,AUS,57.5,0.8,12,2,FALSE,Cheeky Rozay,C A Robertson,NZ,57,0.8,6,3,FALSE,To Cry For,K Nisbet,AUS,57,1.6,14
21/05/2016,Rosehill,8,15,La Consolidata,1/08/2013,Sale,Out 3m Entire Course,5,Ladies Day 7th September (64),3yo+,Apprentices Can Claim,Fillies & Mares,Restricted 64,Handicap,,,13,0.8,HN,86.37,,,6,C Newitt,,6,,12,12,12,FALSE,FALSE,FALSE,3.4,58.5,,,3,1,FALSE,Star Impulse,G Boss,AUS,59,0.8,10,2,FALSE,Timber Cat,Chris Symons,AUS,59,0.8,1,3,FALSE,Chit Chat,J Noonan,AUS,59,1,13
