meeting_date,meeting_is_night,meeting_is_trial,meeting_region,venue_name,venue_state,venue_country,club_name,race_number,race_name,race_start_time,race_division,race_distance,race_distance_is_approx,race_min_hcp_weight,track_name,track_code_3,track_code_5,rail_position,condition_jockey,condition_sex,condition_age,condition_class,condition_weight,condition_group,prize_1st,prize_2nd,prize_3rd,race_record,race_starters,race_margin_1,race_margin_2,race_duration,race_sectional_distance,race_sectional_time,race_going,horse_name,horse_foaled_on,horse_country,horse_sex,horse_colour,horse_location,sire_name,sire_country,dam_name,dam_country,sire_of_dam_name,sire_of_dam_country,jockey_name,trainer_name,owner_name,tab_no,earnings_to_date,emergency,gear_changes,barrier_no,abnormal_finish,position_finish,position_settling,position_1200m,position_800m,position_400m,blinkers_on,favourite,dead_heat,margin,margin_official,weight_carried,weight_adjustment,stewards_report,scratched,apn_win_opening,apn_win_mid,apn_win_starting,tab_nsw_win_final,tab_nsw_plc_final
2/02/2017,FALSE,FALSE,P,Albany,WA,AUS,Albany R.C.,8,Manley Automotive (Bm58+),17:15,,1612,FALSE,54,Albany,ALN,ALBAN,Out 3 Metres. Cutaway In The Straight,Apprentices Can Claim,,2yo+,Bm58+,Handicap,,9800,2660,1260,,15,HD,NS,97.01,,,Good 3,Fulzip,28/09/2009,AUS,G,b/br,Albany,Eyeful,AUS,Zipido,AUS,Laranto,AUS,Lucy Warwick,J D Jachmann,"J D Jachmann, Mrs I H Jachmann, Miss K L Jachmann, P Grant, M D Jachmann, M T Jachmann",11,34160,FALSE,,3,,8,9,,8,9,FALSE,FALSE,FALSE,2.8,,55,,,FALSE,,,31,48.2,10.1
2/02/2017,FALSE,FALSE,P,Albany,WA,AUS,Albany R.C.,8,Manley Automotive (Bm58+),17:15,,1612,FALSE,54,Albany,ALN,ALBAN,Out 3 Metres. Cutaway In The Straight,Apprentices Can Claim,,2yo+,Bm58+,Handicap,,9800,2660,1260,,15,HD,NS,97.01,,,Good 3,Chasing Chaos,27/09/2011,AUS,G,b,Albany,Oratorio,AUS,Lungarno,AUS,Barathea,IRE,P Hall,S J Wolfe,"G T Evans, R G Sayers, Boy's Business Syndicate(Mgr: G P Manley), I P Wellstead, Mrs J E Smith, S J Wolfe",1,149445,FALSE,,2,,9,7,,9,11,TRUE,FALSE,FALSE,3,,61.5,,,FALSE,,,10,9.8,2.8
2/02/2017,FALSE,FALSE,P,Albany,WA,AUS,Albany R.C.,8,Manley Automotive (Bm58+),17:15,,1612,FALSE,54,Albany,ALN,ALBAN,Out 3 Metres. Cutaway In The Straight,Apprentices Can Claim,,2yo+,Bm58+,Handicap,,9800,2660,1260,,15,HD,NS,97.01,,,Good 3,Elite Flight,4/09/2010,AUS,M,b,Albany,Flying Spur,AUS,Class Apart,AUS,French Deputy,USA,D Miller,Liam O'Loughlin,"D S Pearce, R G Sayers, S Cooper, T Watson, Mrs R M Watson, R L Appleby, B Ripp, G R Bright, G J Ireland",8,76330,FALSE,,11,,10,10,,10,8,TRUE,FALSE,FALSE,3.8,,56.5,,,FALSE,,,10,11.9,3.9
2/02/2017,FALSE,FALSE,P,Albany,WA,AUS,Albany R.C.,8,Manley Automotive (Bm58+),17:15,,1612,FALSE,54,Albany,ALN,ALBAN,Out 3 Metres. Cutaway In The Straight,Apprentices Can Claim,,2yo+,Bm58+,Handicap,,9800,2660,1260,,15,HD,NS,97.01,,,Good 3,Countercat,20/10/2010,AUS,G,b,Albany,Bearcat,AUS,Scarlatina,AUS,Marooned,GB,Shelby Colgate,S J Wolfe,"Miss L K Martin, T Read",7,98229,FALSE,,13,,11,14,,14,12,TRUE,FALSE,FALSE,4,,54.5,-2,,FALSE,,,31,49.8,9.3
2/02/2017,FALSE,FALSE,P,Albany,WA,AUS,Albany R.C.,8,Manley Automotive (Bm58+),17:15,,1612,FALSE,54,Albany,ALN,ALBAN,Out 3 Metres. Cutaway In The Straight,Apprentices Can Claim,,2yo+,Bm58+,Handicap,,9800,2660,1260,,15,HD,NS,97.01,,,Good 3,Gee Pee Ess,26/09/2010,AUS,G,b,Albany,Henrythenavigator,USA,Huntington Beach,AUS,Flying Spur,AUS,Natasha Faithfull,S J Wolfe,"S J Wolfe, Racing Claremont Jets(Mgr: G Hall), Mrs M A O'Brien, P Smith, Mrs J E Smith, R P Whyte (Jnr.), M Brazier, S C Litton, S L Benson",12,93360,FALSE,,6,,12,8,,7,7,TRUE,FALSE,FALSE,4.3,,55,,,FALSE,,,41,45.8,9.2
2/02/2017,FALSE,FALSE,P,Albany,WA,AUS,Albany R.C.,8,Manley Automotive (Bm58+),17:15,,1612,FALSE,54,Albany,ALN,ALBAN,Out 3 Metres. Cutaway In The Straight,Apprentices Can Claim,,2yo+,Bm58+,Handicap,,9800,2660,1260,,15,HD,NS,97.01,,,Good 3,Lion Cruiser,24/09/2009,AUS,G,ch,Albany,Seinne,CHI,Scenic Cruise,AUS,Don'T Say Halo,USA,Fred W Kersley,D M Attwell,"R R Attwell (Snr.), D M Attwell",14,25262,FALSE,,9,,13,3,,2,2,FALSE,FALSE,FALSE,5,,51,-3,,FALSE,,,71,107,19
2/02/2017,FALSE,FALSE,P,Albany,WA,AUS,Albany R.C.,8,Manley Automotive (Bm58+),17:15,,1612,FALSE,54,Albany,ALN,ALBAN,Out 3 Metres. Cutaway In The Straight,Apprentices Can Claim,,2yo+,Bm58+,Handicap,,9800,2660,1260,,15,HD,NS,97.01,,,Good 3,Shilling,9/10/2010,AUS,G,b,Albany,Stratum,AUS,Gypsy Dollar,AUS,Zabeel,NZ,B Kennedy,G B Delane,"G B Delane, Ms A Mackenzie",3,78350,FALSE,,1,,14,12,,13,15,TRUE,FALSE,FALSE,7.8,,58.5,,,FALSE,,,26,30.6,5
2/02/2017,FALSE,FALSE,P,Albany,WA,AUS,Albany R.C.,8,Manley Automotive (Bm58+),17:15,,1612,FALSE,54,Albany,ALN,ALBAN,Out 3 Metres. Cutaway In The Straight,Apprentices Can Claim,,2yo+,Bm58+,Handicap,,9800,2660,1260,,15,HD,NS,97.01,,,Good 3,M'Lady Hallowell,23/08/2011,AUS,M,b,Albany,Wanted,AUS,Evening Charmer,USA,Woodman,USA,M R Forder,P B Hunter,Mt Hallowell Stud(Mgr: C Thompson),15,48365,FALSE,,14,,15,11,,12,13,FALSE,FALSE,FALSE,9.3,,54,,,FALSE,,,61,100,29.9
2/02/2017,FALSE,FALSE,P,Albany,WA,AUS,Albany R.C.,5,Max Solutions Hcp (C2),15:45,,1512,FALSE,54,Albany,ALN,ALBAN,Out 3 Metres. Cutaway In The Straight,Apprentices Can Claim,,2yo+,Class 2,Handicap,,9800,2660,1260,,12,LN,NK,91.38,,,Good 3,Mass Effect,20/09/2013,AUS,G,br,Albany,Danehill Express,AUS,Milihalo,AUS,Don'T Say Halo,USA,Natasha Faithfull,S J Wolfe,"S J Wolfe, Mrs R J French, J Connolly, Mrs L Connolly",3,16125,FALSE,,4,,1,6,,5,4,TRUE,FALSE,FALSE,0.4,,57,,,FALSE,,,5.5,8.9,2.8
2/02/2017,FALSE,FALSE,P,Albany,WA,AUS,Albany R.C.,5,Max Solutions Hcp (C2),15:45,,1512,FALSE,54,Albany,ALN,ALBAN,Out 3 Metres. Cutaway In The Straight,Apprentices Can Claim,,2yo+,Class 2,Handicap,,9800,2660,1260,,12,LN,NK,91.38,,,Good 3,Vino Beneteau,18/09/2012,AUS,G,b,Albany,Beneteau,AUS,Vintrack,AUS,Blackfriars,AUS,Lucy Warwick,J D Jachmann,"J D Jachmann, Mrs I H Jachmann",7,15290,FALSE,,5,,2,2,,3,3,TRUE,FALSE,FALSE,0.4,LN,55.5,,,FALSE,,,5,5.2,1.8
2/02/2017,FALSE,FALSE,P,Albany,WA,AUS,Albany R.C.,5,Max Solutions Hcp (C2),15:45,,1512,FALSE,54,Albany,ALN,ALBAN,Out 3 Metres. Cutaway In The Straight,Apprentices Can Claim,,2yo+,Class 2,Handicap,,9800,2660,1260,,12,LN,NK,91.38,,,Good 3,Miss Meika,2/11/2012,AUS,M,b,Pinjarra,Passenger,AUS,Meika,GB,Mark Of Esteem,IRE,J Whiting,S R Wallace,Mrs J E Wallace,4,27900,FALSE,,9,,3,3,,2,2,FALSE,TRUE,FALSE,0.7,NK,57,,,FALSE,,,2.7,2.7,1.4
2/02/2017,FALSE,FALSE,P,Albany,WA,AUS,Albany R.C.,5,Max Solutions Hcp (C2),15:45,,1512,FALSE,54,Albany,ALN,ALBAN,Out 3 Metres. Cutaway In The Straight,Apprentices Can Claim,,2yo+,Class 2,Handicap,,9800,2660,1260,,12,LN,NK,91.38,,,Good 3,Return On Capital,2/10/2010,AUS,G,br,Albany,Danehill Express,AUS,Vain Waltz,AUS,Kenvain,AUS,Casey Hunter,P B Hunter,"N V Halden, C Stoiche, S R De Campo",1,35190,FALSE,,1,,4,12,,11,11,TRUE,FALSE,FALSE,2.3,,58,-1.5,,FALSE,,,9,12.1,3.5
2/02/2017,FALSE,FALSE,P,Albany,WA,AUS,Albany R.C.,5,Max Solutions Hcp (C2),15:45,,1512,FALSE,54,Albany,ALN,ALBAN,Out 3 Metres. Cutaway In The Straight,Apprentices Can Claim,,2yo+,Class 2,Handicap,,9800,2660,1260,,12,LN,NK,91.38,,,Good 3,Zipline,7/11/2011,AUS,G,ch,Albany,Bearcat,AUS,Colorado Belle,AUS,Santa Brae,AUS,S McGruddy,S J Wolfe,"S J Wolfe, M W French",6,88875,FALSE,,7,,5,4,,4,5,FALSE,FALSE,FALSE,2.5,,56.5,,,FALSE,,,8,7.7,2.7
2/02/2017,FALSE,FALSE,P,Albany,WA,AUS,Albany R.C.,5,Max Solutions Hcp (C2),15:45,,1512,FALSE,54,Albany,ALN,ALBAN,Out 3 Metres. Cutaway In The Straight,Apprentices Can Claim,,2yo+,Class 2,Handicap,,9800,2660,1260,,12,LN,NK,91.38,,,Good 3,Super Saxon,5/09/2012,AUS,G,br,Mt Barker,Saxon,AUS,Miss Ay Jay,AUS,Mcflirt,NZ,D Miller,A W Mcnamara,"A R Martin, Mrs F N Martin",9,7000,FALSE,,10,,6,1,,1,1,FALSE,FALSE,FALSE,3.5,,54.5,,,FALSE,,,41,33.3,10.2
2/02/2017,FALSE,FALSE,P,Albany,WA,AUS,Albany R.C.,5,Max Solutions Hcp (C2),15:45,,1512,FALSE,54,Albany,ALN,ALBAN,Out 3 Metres. Cutaway In The Straight,Apprentices Can Claim,,2yo+,Class 2,Handicap,,9800,2660,1260,,12,LN,NK,91.38,,,Good 3,King Cole,3/10/2012,AUS,G,b,Albany,Duke Of Marmalade,IRE,Leitmotif,AUS,Fasliyev,USA,Mitchell Pateman,P C Western,"G M Hopkins, C Meads, G Pettet, R J Capararo, Mrs L Meads, R J Western, B J Parker, Miss E M Hopkins, G M Mc Govern, J Carbone, M T Klasztorny, R A Gillies, Ms C Hopkins, Ms M Carbone",2,14775,FALSE,,2,,7,9,,9,7,FALSE,FALSE,FALSE,4.8,,58,,,FALSE,,,8,18.1,4.1
2/02/2017,FALSE,FALSE,P,Albany,WA,AUS,Albany R.C.,5,Max Solutions Hcp (C2),15:45,,1512,FALSE,54,Albany,ALN,ALBAN,Out 3 Metres. Cutaway In The Straight,Apprentices Can Claim,,2yo+,Class 2,Handicap,,9800,2660,1260,,12,LN,NK,91.38,,,Good 3,Herecomesthestorm,4/10/2010,AUS,M,b/br,Albany,Danehill Express,AUS,Stormletto,AUS,Metal Storm,FR,M R Forder,P B Hunter,"D R Harrison, Mrs J B Harrison, K N Buckingham, Mrs M L Donovan, G R Donovan, Mrs L E Moffat",10,19240,FALSE,,12,,8,11,,12,12,TRUE,FALSE,FALSE,5,,54,,,FALSE,,,21,21.4,5.9
2/02/2017,FALSE,FALSE,P,Albany,WA,AUS,Albany R.C.,5,Max Solutions Hcp (C2),15:45,,1512,FALSE,54,Albany,ALN,ALBAN,Out 3 Metres. Cutaway In The Straight,Apprentices Can Claim,,2yo+,Class 2,Handicap,,9800,2660,1260,,12,LN,NK,91.38,,,Good 3,Sangaree,3/09/2009,AUS,G,b,Albany,Nadeem,AUS,Weesmallhours,NZ,Carnegie,IRE,Brodie Kirby,G B Delane,"B E Rewell, J P Strano, L J Holmes, G B Delane",12,30265,FALSE,,3,,9,5,,6,6,TRUE,FALSE,FALSE,5.1,,52,-2,,FALSE,,,31,65.3,9
2/02/2017,FALSE,FALSE,P,Albany,WA,AUS,Albany R.C.,5,Max Solutions Hcp (C2),15:45,,1512,FALSE,54,Albany,ALN,ALBAN,Out 3 Metres. Cutaway In The Straight,Apprentices Can Claim,,2yo+,Class 2,Handicap,,9800,2660,1260,,12,LN,NK,91.38,,,Good 3,Singa Doll,1/08/2011,AUS,M,b,Albany,Danasinga,AUS,Koukla,AUS,Bletchley Park,IRE,C Haddon,Rebecca Wallrodt,Mrs V R Mc Callum,8,13850,FALSE,,11,,10,7,,7,9,FALSE,FALSE,FALSE,5.5,,55,,,FALSE,,,31,36,7.8
2/02/2017,FALSE,FALSE,P,Albany,WA,AUS,Albany R.C.,5,Max Solutions Hcp (C2),15:45,,1512,FALSE,54,Albany,ALN,ALBAN,Out 3 Metres. Cutaway In The Straight,Apprentices Can Claim,,2yo+,Class 2,Handicap,,9800,2660,1260,,12,LN,NK,91.38,,,Good 3,Chengdu,4/09/2011,AUS,G,b/br,Albany,Manhattan Rain,AUS,Two Beauties,AUS,Red Ransom,USA,M Autier,G S Hughes,"Ms I Williams, S Joy, C Ball, D R Williams, W J Carter, Mrs N Carter, M J Williams, A J Willock",5,54815,FALSE,,6,,11,8,,8,8,FALSE,FALSE,FALSE,7,,56.5,,,FALSE,,,14,10.4,2.4
2/02/2017,FALSE,FALSE,P,Albany,WA,AUS,Albany R.C.,5,Max Solutions Hcp (C2),15:45,,1512,FALSE,54,Albany,ALN,ALBAN,Out 3 Metres. Cutaway In The Straight,Apprentices Can Claim,,2yo+,Class 2,Handicap,,9800,2660,1260,,12,LN,NK,91.38,,,Good 3,New Attire,5/11/2010,AUS,G,b,Albany,New Approach,IRE,Attire,USA,Wild Again,USA,Shelby Colgate,A J Mcguinniss,N J Gill,11,19425,FALSE,Blinkers On,8,,12,10,,10,10,FALSE,FALSE,FALSE,8,,52,-2,,FALSE,,,31,66.6,11.7
2/02/2017,FALSE,FALSE,P,Albany,WA,AUS,Albany R.C.,2,Nexus Life (Bm68+),14:05,,1100,FALSE,54,Albany,ALN,ALBAN,Out 3 Metres. Cutaway In The Straight,Apprentices Can Claim,,2yo+,Bm68+,Handicap,,9800,2660,1260,,8,1.3,1.5,63.86,,,Good 3,My Greek Boy,19/11/2012,AUS,G,br/bl,Albany,Myboycharlie,IRE,Little Zeta,AUS,Commands,AUS,S McGruddy,S J Wolfe,"S J Wolfe, P D Braimbridge, N W Carter, G T Evans",4,71290,FALSE,,7,,1,4,,4,4,TRUE,FALSE,FALSE,1.3,,55.5,,,FALSE,,,3.8,4.4,2.2
2/02/2017,FALSE,FALSE,P,Albany,WA,AUS,Albany R.C.,2,Nexus Life (Bm68+),14:05,,1100,FALSE,54,Albany,ALN,ALBAN,Out 3 Metres. Cutaway In The Straight,Apprentices Can Claim,,2yo+,Bm68+,Handicap,,9800,2660,1260,,8,1.3,1.5,63.86,,,Good 3,Long Knife,13/10/2009,AUS,G,b,Albany,Medal Of Honor,AUS,Blow 'Em Away,AUS,Fasliyev,USA,B Kennedy,D M Attwell,"Ms D S Ballantyne, G C Ballantyne, R J Knight, P A Daniw",2,104490,FALSE,,8,,2,1,,1,1,FALSE,FALSE,FALSE,1.3,1.3,60,,,FALSE,,,4,4.6,1.7
2/02/2017,FALSE,FALSE,P,Albany,WA,AUS,Albany R.C.,2,Nexus Life (Bm68+),14:05,,1100,FALSE,54,Albany,ALN,ALBAN,Out 3 Metres. Cutaway In The Straight,Apprentices Can Claim,,2yo+,Bm68+,Handicap,,9800,2660,1260,,8,1.3,1.5,63.86,,,Good 3,Quality Fair,6/10/2010,AUS,G,b,Albany,Trade Fair,GB,Seeking Quality,AUS,Tribu,AUS,Mitchell Pateman,P B Hunter,O J Hubber,5,62280,FALSE,,5,,3,6,,6,7,TRUE,FALSE,FALSE,2.8,1.5,55.5,,,FALSE,,,4.2,3.9,1.3
2/02/2017,FALSE,FALSE,P,Albany,WA,AUS,Albany R.C.,2,Nexus Life (Bm68+),14:05,,1100,FALSE,54,Albany,ALN,ALBAN,Out 3 Metres. Cutaway In The Straight,Apprentices Can Claim,,2yo+,Bm68+,Handicap,,9800,2660,1260,,8,1.3,1.5,63.86,,,Good 3,Bindaree Lady,13/09/2011,AUS,M,b,Albany,Oratorio,AUS,Scenic Cruise,AUS,Don'T Say Halo,USA,Fred W Kersley,M K Solly,"M K Solly, Mrs L Solly",1,91545,FALSE,,4,,4,3,,3,3,FALSE,FALSE,FALSE,3,,57.5,-3,,FALSE,,,7,5.6,1.7
2/02/2017,FALSE,FALSE,P,Albany,WA,AUS,Albany R.C.,2,Nexus Life (Bm68+),14:05,,1100,FALSE,54,Albany,ALN,ALBAN,Out 3 Metres. Cutaway In The Straight,Apprentices Can Claim,,2yo+,Bm68+,Handicap,,9800,2660,1260,,8,1.3,1.5,63.86,,,Good 3,Jetson Express,24/09/2009,AUS,G,br,Albany,Danehill Express,AUS,French Beauty,AUS,Poliuto,IRE,M Autier,G S Hughes,A L Smith,6,69050,FALSE,"Tongue Bit On, Tongue Tie Off, Blinkers Off",6,,5,8,,8,8,FALSE,FALSE,FALSE,3.5,,55,,,FALSE,,,41,37.2,7.1
2/02/2017,FALSE,FALSE,P,Albany,WA,AUS,Albany R.C.,2,Nexus Life (Bm68+),14:05,,1100,FALSE,54,Albany,ALN,ALBAN,Out 3 Metres. Cutaway In The Straight,Apprentices Can Claim,,2yo+,Bm68+,Handicap,,9800,2660,1260,,8,1.3,1.5,63.86,,,Good 3,Kronstadt,13/10/2011,AUS,G,b/br,Albany,My Atacanta,IRE,Soviet Queen,AUS,Fasliyev,USA,M R Forder,Roy Rogers,"R R Attwell (Snr.), D M Attwell",8,46132,FALSE,,1,,6,2,,2,2,FALSE,FALSE,FALSE,3.6,,54,,,FALSE,,,18,19.9,4.7
2/02/2017,FALSE,FALSE,P,Albany,WA,AUS,Albany R.C.,2,Nexus Life (Bm68+),14:05,,1100,FALSE,54,Albany,ALN,ALBAN,Out 3 Metres. Cutaway In The Straight,Apprentices Can Claim,,2yo+,Bm68+,Handicap,,9800,2660,1260,,8,1.3,1.5,63.86,,,Good 3,Crusoe,23/09/2009,AUS,G,b,Albany,Grey Swallow,IRE,Leotard,AUS,Danzero,AUS,L Staples,J E Askevold,"M Stephens, S Clarke, R Mc Kay",3,119875,FALSE,,2,,7,5,,5,5,TRUE,TRUE,FALSE,5,,56.5,,,FALSE,,,3.5,4.9,1.4
2/02/2017,FALSE,FALSE,P,Albany,WA,AUS,Albany R.C.,2,Nexus Life (Bm68+),14:05,,1100,FALSE,54,Albany,ALN,ALBAN,Out 3 Metres. Cutaway In The Straight,Apprentices Can Claim,,2yo+,Bm68+,Handicap,,9800,2660,1260,,8,1.3,1.5,63.86,,,Good 3,Insurgency,16/10/2004,AUS,G,ch,Albany,Street Cry,IRE,Ilze,NZ,Lord Ballina,AUS,Brodie Kirby,G B Delane,"B E Rewell, J P Strano, G B Delane, Ms A Mackenzie",7,351907,FALSE,,3,,8,7,,7,6,TRUE,FALSE,FALSE,7.2,,52,-2.5,,FALSE,,,31,39.7,8.6
2/02/2017,FALSE,FALSE,P,Albany,WA,AUS,Albany R.C.,1,Nexus Risk Services Mdn,13:26,,1612,FALSE,,Albany,ALN,ALBAN,Out 3 Metres. Cutaway In The Straight,Apprentices Can Claim,,2yo+,Maiden,Set Weight,,8750,2375,1125,,10,0.8,0.8,97.76,,,Good 3,Joyous Affair,15/10/2013,AUS,F,ch,Lark Hill,Trade Fair,GB,Search,AUS,Royal Academy,USA,M Autier,D T Mcauliffe,"Impressive Racing Pty Ltd(Mgr: K S Berry), Sheppard Group Pty Ltd(Mgr: K A Sheppard), S J Trigwell, G McLearie, A C Mc Grath, J A Muller, Miss K M O'Heare, M Trigwell, S Cotton, B Franklin, I R Furnivall, D M Tardrew, J J Bean, A Brankovic, D Gibson, D Kerry, D P Russell, T C Dennis",8,150,FALSE,,5,,1,9,,10,6,FALSE,TRUE,FALSE,0.8,,55,,,FALSE,,,3,4.7,2.5
2/02/2017,FALSE,FALSE,P,Albany,WA,AUS,Albany R.C.,1,Nexus Risk Services Mdn,13:26,,1612,FALSE,,Albany,ALN,ALBAN,Out 3 Metres. Cutaway In The Straight,Apprentices Can Claim,,2yo+,Maiden,Set Weight,,8750,2375,1125,,10,0.8,0.8,97.76,,,Good 3,Boxonlucy,11/08/2013,AUS,F,b,Albany,Dick Turpin,IRE,Lovely Lucy,AUS,Mr. Henrysee,USA,S McGruddy,S J Wolfe,"Boy's Business Syndicate(Mgr: G P Manley), S J Wolfe, A N Smith",6,6700,FALSE,"Winkers Off, Lugging Bit On, Blinkers On",1,,2,3,,3,1,TRUE,FALSE,FALSE,0.8,0.8,55,,,FALSE,,,4,5,1.5
2/02/2017,FALSE,FALSE,P,Albany,WA,AUS,Albany R.C.,1,Nexus Risk Services Mdn,13:26,,1612,FALSE,,Albany,ALN,ALBAN,Out 3 Metres. Cutaway In The Straight,Apprentices Can Claim,,2yo+,Maiden,Set Weight,,8750,2375,1125,,10,0.8,0.8,97.76,,,Good 3,Costa Oeste,4/11/2012,AUS,G,b,Albany,Encosta De Lago,AUS,Enrika's Gift,IRE,Orpen,USA,Casey Hunter,P B Hunter,"R H Mc Cahon, Ms M Knight, M S Quenby, M A Wood, R B Twogood, C E Hunter, T M Hunter, P B Hunter",2,1250,FALSE,"Blinkers On, Ear Muffs Off",6,,3,1,,1,3,TRUE,FALSE,FALSE,1.6,0.8,56.5,-1.5,,FALSE,,,11,17.8,3.5
2/02/2017,FALSE,FALSE,P,Albany,WA,AUS,Albany R.C.,1,Nexus Risk Services Mdn,13:26,,1612,FALSE,,Albany,ALN,ALBAN,Out 3 Metres. Cutaway In The Straight,Apprentices Can Claim,,2yo+,Maiden,Set Weight,,8750,2375,1125,,10,0.8,0.8,97.76,,,Good 3,Impresszar,2/09/2012,AUS,M,b,Albany,Universal Ruler,AUS,Impressique,AUS,Dr Johnson,USA,D Staeck,D L Mcauliffe,"Impressive Racing Pty Ltd(Mgr: K S Berry), N K Barr, R Hindle, R J Barnett, C Harms, D O'Halloran, R M Greenley, G Mc Learie, T A Parker, D Russell, M D Wake, D Gibson, G I Russell, J M Jacobsen, A Tomic, E B Hunter, R Hunter, C J Grover, R Grover, J W Soutar",4,6200,FALSE,,9,,4,10,,9,7,TRUE,FALSE,FALSE,2,,56,,,FALSE,,,4.8,4.1,1.7
2/02/2017,FALSE,FALSE,P,Albany,WA,AUS,Albany R.C.,1,Nexus Risk Services Mdn,13:26,,1612,FALSE,,Albany,ALN,ALBAN,Out 3 Metres. Cutaway In The Straight,Apprentices Can Claim,,2yo+,Maiden,Set Weight,,8750,2375,1125,,10,0.8,0.8,97.76,,,Good 3,Thieves Like Us,17/09/2010,AUS,M,b/br,Albany,Blackfriars,AUS,Amongst Thieves,AUS,Metal Storm,FR,Mollie Clark,G S Hughes,"Miss A D Rae, S Haese, Ms T L Sullivan",5,5500,FALSE,"Winkers Off, Tongue Bit On",10,,5,4,,4,2,FALSE,FALSE,FALSE,2.8,,54.5,-1.5,,FALSE,,,10,5.7,1.9
2/02/2017,FALSE,FALSE,P,Albany,WA,AUS,Albany R.C.,1,Nexus Risk Services Mdn,13:26,,1612,FALSE,,Albany,ALN,ALBAN,Out 3 Metres. Cutaway In The Straight,Apprentices Can Claim,,2yo+,Maiden,Set Weight,,8750,2375,1125,,10,0.8,0.8,97.76,,,Good 3,Quiet Whisper,1/08/2013,AUS,F,b,Myalup,Vital Equine,IRE,Absolute Cracker,AUS,Flying Pegasus,AUS,Lucy Warwick,J T Warwick,"Mrs L D Richardson, B P Richardson, G B Pratt",7,1050,FALSE,,4,,6,7,,6,4,FALSE,FALSE,FALSE,6,,55,,,FALSE,,,15,12.9,3.8
2/02/2017,FALSE,FALSE,P,Albany,WA,AUS,Albany R.C.,1,Nexus Risk Services Mdn,13:26,,1612,FALSE,,Albany,ALN,ALBAN,Out 3 Metres. Cutaway In The Straight,Apprentices Can Claim,,2yo+,Maiden,Set Weight,,8750,2375,1125,,10,0.8,0.8,97.76,,,Good 3,So Edgy,15/09/2012,AUS,G,b,Albany,So Secret,AUS,Mam'selle Hepzibah,AUS,Dane Shadow,AUS,P Hall,S J Wolfe,"Mrs M Keay, M Brazier",1,3375,FALSE,,3,,7,5,,5,5,FALSE,FALSE,FALSE,7.8,,58,,,FALSE,,,10,9.5,2.5
2/02/2017,FALSE,FALSE,P,Albany,WA,AUS,Albany R.C.,1,Nexus Risk Services Mdn,13:26,,1612,FALSE,,Albany,ALN,ALBAN,Out 3 Metres. Cutaway In The Straight,Apprentices Can Claim,,2yo+,Maiden,Set Weight,,8750,2375,1125,,10,0.8,0.8,97.76,,,Good 3,Perhaps Love,11/09/2013,AUS,F,ch,Bunbury,Discorsi,AUS,Steamy Affair,AUS,Stormy's Son,AUS,J Whiting,G E Hitchcock,"D A Ryan, Mrs R Ryan",10,0,FALSE,,7,,8,8,,7,8,TRUE,FALSE,FALSE,10,,55,,,FALSE,,,12,13.4,3.3
2/02/2017,FALSE,FALSE,P,Albany,WA,AUS,Albany R.C.,1,Nexus Risk Services Mdn,13:26,,1612,FALSE,,Albany,ALN,ALBAN,Out 3 Metres. Cutaway In The Straight,Apprentices Can Claim,,2yo+,Maiden,Set Weight,,8750,2375,1125,,10,0.8,0.8,97.76,,,Good 3,Imperial Black,22/09/2012,AUS,G,br/bl,Albany,Planet Five,USA,Comealongway,NZ,Kaapstad,NZ,Fred W Kersley,K J Allen,"K J Allen, Miss L T Howlett",3,0,FALSE,,2,,9,2,,2,9,FALSE,FALSE,FALSE,23,,55,-3,,FALSE,,,31,62.5,12.1
2/02/2017,FALSE,FALSE,P,Albany,WA,AUS,Albany R.C.,1,Nexus Risk Services Mdn,13:26,,1612,FALSE,,Albany,ALN,ALBAN,Out 3 Metres. Cutaway In The Straight,Apprentices Can Claim,,2yo+,Maiden,Set Weight,,8750,2375,1125,,10,0.8,0.8,97.76,,,Good 3,Hala Cruise,15/08/2013,AUS,F,ch,Albany,Hala Bek,IRE,Scenic Cruise,AUS,Don'T Say Halo,USA,C Haddon,M K Solly,"M K Solly, Mrs L Solly",9,0,FALSE,Blinkers Off,8,,10,6,,8,10,FALSE,FALSE,FALSE,25.3,,55,,,FALSE,,,41,56.1,14.5
2/02/2017,FALSE,FALSE,P,Albany,WA,AUS,Albany R.C.,3,Skinners Horse Transport Mdn,14:45,,1100,FALSE,,Albany,ALN,ALBAN,Out 3 Metres. Cutaway In The Straight,Apprentices Can Claim,,2yo+,Maiden,Set Weight,,8750,2375,1125,,12,0.8,0.5,64.06,,,Good 3,Recapitulate,9/11/2013,AUS,G,b,Albany,Tickets,AUS,Hasty Snip,AUS,Snippets,AUS,B Kennedy,Roy Rogers,"R G Sayers, N P Ryde, R B Rogers, M Wayne",5,500,FALSE,,10,,1,2,,2,2,TRUE,FALSE,FALSE,0.8,,57,,,FALSE,,,41,16,4.3
